Batch	Amplicon	Unmodified%	Modified%	Reads_in_input	Reads_aligned_all_amplicons	Reads_aligned	Unmodified	Modified	Discarded	Insertions	Deletions	Substitutions	Only Insertions	Only Deletions	Only Substitutions	Insertions and Deletions	Insertions and Substitutions	Deletions and Substitutions	Insertions Deletions and Substitutions
518NM_End_PE_K562_1_1	HDR	89.81399469	10.18600531	9896	9821	2258	2028	230	0	122	17	103	114	13	92	0	7	3	1
518NM_End_PE_K562_1_2	Reference	97.21640854	2.78359146	11187	11137	9556	9290	266	0	1	17	255	1	10	248	0	0	7	0
518NM_End_PE_K562_1_2	HDR	91.7773561	8.2226439	11187	11137	1581	1451	130	0	74	4	61	66	3	52	0	8	1	0
518NM_End_PE_K562_2_1	Reference	96.36960414	3.63039586	11379	11296	10054	9689	365	0	1	19	348	0	17	345	0	1	2	0
518NM_End_PE_K562_2_1	HDR	90.25764895	9.74235105	11379	11296	1242	1121	121	0	70	7	54	62	5	44	0	8	2	0
518NM_End_PE_K562_2_2	Reference	97.08029197	2.91970803	7313	7282	6302	6118	184	0	0	5	179	0	5	179	0	0	0	0
518NM_End_PE_K562_2_2	HDR	91.12244898	8.87755102	7313	7282	980	893	87	0	48	5	43	40	4	34	0	8	1	0
518NM_Rep_PE_HEK_1_1	Reference	93.51305813	6.48694187	5834	5769	1187	1110	77	0	11	42	35	11	31	24	0	0	11	0
518NM_Rep_PE_HEK_1_1	HDR	91.11741598	8.88258402	5834	5769	4582	4175	407	0	229	29	176	208	23	149	0	21	6	0
518NM_Rep_PE_HEK_1_2	Reference	95.33187454	4.66812546	5844	5752	1371	1307	64	0	2	24	43	2	19	38	0	0	5	0
518NM_Rep_PE_HEK_1_2	HDR	93.67724264	6.32275736	5844	5752	4381	4104	277	0	107	13	171	97	9	157	0	10	4	0
518NM_Rep_PE_HEK_2_1	Reference	95.12694513	4.87305487	14367	8009	2442	2323	119	0	6	39	84	4	31	75	0	1	7	1
518NM_Rep_PE_HEK_2_1	HDR	91.4316508	8.5683492	14367	8009	5567	5090	477	0	219	32	265	193	19	227	0	25	12	1
518NM_Rep_PE_HEK_2_2	Reference	95.87155963	4.12844037	5768	5680	1308	1254	54	0	2	15	38	2	14	37	0	0	1	0
518NM_Rep_PE_HEK_2_2	HDR	93.84720952	6.15279048	5768	5680	4372	4103	269	0	95	19	169	86	14	155	0	9	5	0
518NM_Rep_PE_K562_1_1	Reference	97.30830529	2.69169471	7803	7704	5647	5495	152	0	0	14	141	0	11	138	0	0	3	0
518NM_Rep_PE_K562_1_1	HDR	93.9718036	6.0281964	7803	7704	2057	1933	124	0	59	12	64	49	11	53	0	10	1	0
518NM_Rep_PE_K562_1_2	Reference	97.53574116	2.46425884	6872	6794	5316	5185	131	0	0	17	116	0	15	114	0	0	2	0
518NM_Rep_PE_K562_1_2	HDR	95.66982409	4.33017591	6872	6794	1478	1414	64	0	36	2	28	34	1	27	1	1	0	0
518NM_Rep_PE_K562_2_1	Reference	96.51709056	3.48290944	7158	7048	6173	5958	215	0	0	4	213	0	2	211	0	0	2	0
518NM_Rep_PE_K562_2_1	HDR	92.68571429	7.31428571	7158	7048	875	811	64	0	20	8	40	18	6	36	0	2	2	0
518NM_Rep_PE_K562_2_2	Reference	98.13684549	1.86315451	8025	7914	6226	6110	116	0	1	16	102	1	13	99	0	0	3	0
518NM_Rep_PE_K562_2_2	HDR	94.72748815	5.27251185	8025	7914	1688	1599	89	0	41	5	48	37	4	43	0	4	1	0
519NM_End_PE_HEK_1_1	Reference	85.50764568	14.49235432	9255	9194	7259	6207	1052	0	803	28	327	702	23	221	0	101	5	0
519NM_End_PE_HEK_1_1	HDR	90.12919897	9.87080103	9255	9194	1935	1744	191	0	46	46	122	38	31	100	0	7	14	1
519NM_End_PE_HEK_1_2	Reference	87.01298701	12.98701299	7423	7365	5929	5159	770	0	549	29	270	477	23	193	0	71	5	1
519NM_End_PE_HEK_1_2	HDR	89.33054393	10.66945607	7423	7365	1434	1281	153	0	32	54	97	20	36	69	0	10	16	2
519NM_End_PE_HEK_2_1	Reference	89.70149254	10.29850746	3892	3871	3350	3005	345	0	208	18	143	186	16	120	0	21	1	1
519NM_End_PE_HEK_2_1	HDR	90.78694818	9.21305182	3892	3871	521	473	48	0	5	24	23	5	20	19	0	0	4	0
519NM_End_PE_HEK_2_2	Reference	86.01298907	13.98701093	7871	7822	6313	5430	883	0	661	26	282	577	24	197	0	83	1	1
519NM_End_PE_HEK_2_2	HDR	91.11994698	8.88005302	7871	7822	1509	1375	134	0	25	46	83	20	30	64	1	4	15	0
519NM_End_PE_K562_1_1	Reference	94.90545586	5.09454414	16849	16745	16606	15760	846	0	167	13	696	140	10	666	0	27	3	0
519NM_End_PE_K562_1_1	HDR	57.24637681	42.75362319	16849	16745	138	79	59	0	11	18	34	9	16	30	0	2	2	0
519NM_End_PE_K562_1_2	Reference	95.93636521	4.06363479	11707	11671	11566	11096	470	0	130	15	347	108	15	325	0	22	0	0
519NM_End_PE_K562_1_2	HDR	64.76190476	35.23809524	11707	11671	105	68	37	0	7	15	21	5	11	17	0	0	2	2
519NM_End_PE_K562_2_1	Reference	94.08846631	5.91153369	12416	12327	12095	11380	715	0	274	32	449	235	31	409	0	39	1	0
519NM_End_PE_K562_2_1	HDR	61.63793103	38.36206897	12416	12327	232	143	89	0	22	41	40	17	32	26	0	5	9	0
519NM_End_PE_K562_2_2	Reference	94.66309499	5.33690501	4908	4891	4853	4594	259	0	69	10	184	65	10	180	0	4	0	0
519NM_End_PE_K562_2_2	HDR	63.15789474	36.84210526	4908	4891	38	24	14	0	2	5	8	2	4	7	0	0	1	0
519NM_Rep_PE_HEK_1_1	Reference	91.94686592	8.05313408	6391	6305	4818	4430	388	0	238	18	174	199	14	133	1	38	3	0
519NM_Rep_PE_HEK_1_1	HDR	90.56603774	9.43396226	6391	6305	1484	1344	140	0	22	63	68	18	54	55	0	4	9	0
519NM_Rep_PE_HEK_1_2	Reference	93.22627136	6.77372864	6400	6282	4857	4528	329	0	193	21	146	166	16	116	1	26	4	0
519NM_Rep_PE_HEK_1_2	HDR	92.20505618	7.79494382	6400	6282	1424	1313	111	0	14	51	55	13	43	46	0	1	8	0
519NM_Rep_PE_HEK_2_1	Reference	93.52683713	6.47316287	16981	10611	8682	8120	562	0	273	30	302	232	28	259	0	41	2	0
519NM_Rep_PE_HEK_2_1	HDR	89.78215768	10.21784232	16981	10611	1928	1731	197	0	52	72	105	42	50	74	0	9	21	1
519NM_Rep_PE_HEK_2_2	Reference	93.89770723	6.10229277	3659	3619	2835	2662	173	0	82	12	93	69	11	79	0	13	1	0
519NM_Rep_PE_HEK_2_2	HDR	90.1660281	9.8339719	3659	3619	783	706	77	0	9	38	39	6	32	30	0	3	6	0
519NM_Rep_PE_K562_1_1	Reference	95.51155116	4.48844884	7802	7706	7575	7235	340	0	47	10	289	41	10	283	0	6	0	0
519NM_Rep_PE_K562_1_1	HDR	65.64885496	34.35114504	7802	7706	131	86	45	0	11	21	15	10	20	13	0	1	1	0
519NM_Rep_PE_K562_1_2	Reference	96.71845867	3.28154133	8302	8213	8045	7781	264	0	82	9	183	72	9	173	0	10	0	0
519NM_Rep_PE_K562_1_2	HDR	77.38095238	22.61904762	8302	8213	168	130	38	0	7	23	17	5	16	8	0	2	7	0
519NM_Rep_PE_K562_2_1	Reference	95.04808942	4.95191058	8086	7983	7694	7313	381	0	114	18	271	93	17	250	0	20	0	1
519NM_Rep_PE_K562_2_1	HDR	60.89965398	39.10034602	8086	7983	289	176	113	0	28	63	38	24	51	22	0	4	12	0
519NM_Rep_PE_K562_2_2	Reference	96.49984648	3.50015352	10083	9960	9771	9429	342	0	81	23	250	71	21	238	0	10	2	0
519NM_Rep_PE_K562_2_2	HDR	76.47058824	23.52941176	10083	9960	187	143	44	0	14	26	8	11	25	4	0	3	1	0
520NM_End_PE_HEK_1_1	Reference	97.56507137	2.43492863	8860	8812	1191	1162	29	0	0	1	28	0	1	28	0	0	0	0
520NM_End_PE_HEK_1_1	HDR	97.11728314	2.88271686	8860	8812	7597	7378	219	0	0	4	215	0	4	215	0	0	0	0
520NM_End_PE_HEK_1_2	Reference	97.88944724	2.11055276	8068	8047	995	974	21	0	0	1	20	0	1	20	0	0	0	0
520NM_End_PE_HEK_1_2	HDR	97.25735399	2.74264601	8068	8047	7037	6844	193	0	0	2	191	0	2	191	0	0	0	0
520NM_End_PE_HEK_2_1	Reference	96.02954755	3.97045245	6816	6802	1083	1040	43	0	0	1	42	0	1	42	0	0	0	0
520NM_End_PE_HEK_2_1	HDR	97.09078163	2.90921837	6816	6802	5706	5540	166	0	0	4	162	0	4	162	0	0	0	0
520NM_End_PE_HEK_2_2	Reference	97.59384023	2.40615977	7641	7630	1039	1014	25	0	0	0	25	0	0	25	0	0	0	0
520NM_End_PE_HEK_2_2	HDR	97.22898904	2.77101096	7641	7630	6568	6386	182	0	0	4	178	0	4	178	0	0	0	0
520NM_End_PE_K562_1_1	Reference	97.1667375	2.8332625	7165	7135	7059	6859	200	0	0	5	195	0	5	195	0	0	0	0
520NM_End_PE_K562_1_1	HDR	89.70588235	10.29411765	7165	7135	68	61	7	0	0	3	5	0	2	4	0	0	1	0
520NM_End_PE_K562_1_2	Reference	97.84036513	2.15963487	9123	9094	8983	8789	194	0	0	1	193	0	1	193	0	0	0	0
520NM_End_PE_K562_1_2	HDR	93.1372549	6.8627451	9123	9094	102	95	7	0	1	4	3	1	3	2	0	0	1	0
520NM_End_PE_K562_2_1	Reference	96.54464286	3.45535714	11537	11471	11200	10813	387	0	3	5	379	3	5	379	0	0	0	0
520NM_End_PE_K562_2_1	HDR	88.84462151	11.15537849	11537	11471	251	223	28	0	2	8	20	0	8	18	0	2	0	0
520NM_End_PE_K562_2_2	Reference	97.56551981	2.43448019	8160	8136	8051	7855	196	0	2	3	191	2	3	191	0	0	0	0
520NM_End_PE_K562_2_2	HDR	90.90909091	9.09090909	8160	8136	77	70	7	0	3	1	3	3	1	3	0	0	0	0
520NM_Rep_PE_HEK_1_1	Reference	97.8021978	2.1978022	5942	5883	546	534	12	0	0	0	12	0	0	12	0	0	0	0
520NM_Rep_PE_HEK_1_1	HDR	97.68927297	2.31072703	5942	5883	5323	5200	123	0	0	1	122	0	1	122	0	0	0	0
520NM_Rep_PE_HEK_1_2	Reference	96.50043745	3.49956255	5314	5235	1143	1103	40	0	0	4	37	0	3	36	0	0	1	0
520NM_Rep_PE_HEK_1_2	HDR	97.25422898	2.74577102	5314	5235	4079	3967	112	0	1	1	111	0	1	110	0	1	0	0
520NM_Rep_PE_HEK_2_1	Reference	96.68621701	3.31378299	18474	9694	3410	3297	113	0	0	0	113	0	0	113	0	0	0	0
520NM_Rep_PE_HEK_2_1	HDR	96.34009909	3.65990091	18474	9694	6257	6028	229	0	0	1	229	0	0	228	0	0	1	0
520NM_Rep_PE_HEK_2_2	Reference	96.72413793	3.27586207	5025	4969	1160	1122	38	0	0	0	38	0	0	38	0	0	0	0
520NM_Rep_PE_HEK_2_2	HDR	97.10526316	2.89473684	5025	4969	3800	3690	110	0	0	3	108	0	2	107	0	0	1	0
520NM_Rep_PE_K562_1_1	Reference	92.95159121	7.04840879	9392	9234	8924	8295	629	0	0	4	626	0	3	625	0	0	1	0
520NM_Rep_PE_K562_1_1	HDR	88.92733564	11.07266436	9392	9234	289	257	32	0	1	2	29	1	2	29	0	0	0	0
520NM_Rep_PE_K562_1_2	Reference	97.96557121	2.03442879	8087	8023	7668	7512	156	0	0	2	154	0	2	154	0	0	0	0
520NM_Rep_PE_K562_1_2	HDR	96.82080925	3.17919075	8087	8023	346	335	11	0	0	0	11	0	0	11	0	0	0	0
520NM_Rep_PE_K562_2_1	Reference	97.21778488	2.78221512	8084	7991	7512	7303	209	0	0	6	204	0	5	203	0	0	1	0
520NM_Rep_PE_K562_2_1	HDR	97.19222462	2.80777538	8084	7991	463	450	13	0	1	1	12	0	1	11	0	1	0	0
520NM_Rep_PE_K562_2_2	Reference	96.33945535	3.66054465	8310	8203	7895	7606	289	0	1	1	287	1	1	287	0	0	0	0
520NM_Rep_PE_K562_2_2	HDR	94.36619718	5.63380282	8310	8203	284	268	16	0	0	2	14	0	2	14	0	0	0	0
521NM_End_PE_HEK_1_1	Reference	97.15797726	2.84202274	13071	13011	5102	4957	145	0	0	6	139	0	6	139	0	0	0	0
521NM_End_PE_HEK_1_1	HDR	96.09305854	3.90694146	13071	13011	7909	7600	309	0	18	13	282	14	13	278	0	4	0	0
521NM_End_PE_HEK_1_2	Reference	96.81407513	3.18592487	12700	12641	4206	4072	134	0	2	7	127	1	6	125	0	1	1	0
521NM_End_PE_HEK_1_2	HDR	95.77949022	4.22050978	12700	12641	8435	8079	356	0	7	17	334	5	17	332	0	2	0	0
521NM_End_PE_HEK_2_1	Reference	96.97642164	3.02357836	9115	9083	3605	3496	109	0	1	5	103	1	5	103	0	0	0	0
521NM_End_PE_HEK_2_1	HDR	95.83789704	4.16210296	9115	9083	5478	5250	228	0	12	8	209	11	8	208	0	1	0	0
521NM_End_PE_HEK_2_2	Reference	96.23389495	3.76610505	10826	10798	4036	3884	152	0	0	6	147	0	5	146	0	0	1	0
521NM_End_PE_HEK_2_2	HDR	95.59301982	4.40698018	10826	10798	6762	6464	298	0	15	24	260	15	23	259	0	0	1	0
521NM_End_PE_K562_1_1	Reference	97.05156427	2.94843573	19966	19902	14991	14549	442	0	1	5	438	1	3	436	0	0	2	0
521NM_End_PE_K562_1_1	HDR	96.76237019	3.23762981	19966	19902	4911	4752	159	0	3	4	153	2	4	152	0	1	0	0
521NM_End_PE_K562_1_2	Reference	97.41617698	2.58382302	17302	17205	11572	11273	299	0	0	5	295	0	4	294	0	0	1	0
521NM_End_PE_K562_1_2	HDR	96.82229718	3.17770282	17302	17205	5633	5454	179	0	1	4	174	1	4	174	0	0	0	0
521NM_End_PE_K562_2_1	Reference	96.87347338	3.12652662	20015	19928	16376	15864	512	0	0	15	500	0	12	497	0	0	3	0
521NM_End_PE_K562_2_1	HDR	96.19932432	3.80067568	20015	19928	3552	3417	135	0	2	4	129	2	4	129	0	0	0	0
521NM_End_PE_K562_2_2	Reference	96.98265896	3.01734104	13187	13156	8650	8389	261	0	0	7	254	0	7	254	0	0	0	0
521NM_End_PE_K562_2_2	HDR	97.1593431	2.8406569	13187	13156	4506	4378	128	0	0	3	125	0	3	125	0	0	0	0
521NM_Rep_PE_HEK_1_1	Reference	96.41196013	3.58803987	4228	4154	1505	1451	54	0	0	9	49	0	5	45	0	0	4	0
521NM_Rep_PE_HEK_1_1	HDR	96.11174028	3.88825972	4228	4154	2649	2546	103	0	2	7	96	2	5	94	0	0	2	0
521NM_Rep_PE_HEK_1_2	Reference	95.19876097	4.80123903	6611	6468	1937	1844	93	0	0	8	91	0	2	85	0	0	6	0
521NM_Rep_PE_HEK_1_2	HDR	93.8410596	6.1589404	6611	6468	4530	4251	279	0	5	10	266	4	9	264	0	1	1	0
521NM_Rep_PE_HEK_2_1	Reference	95.57547715	4.42452285	17993	9545	3458	3305	153	0	0	10	144	0	9	143	0	0	1	0
521NM_Rep_PE_HEK_2_1	HDR	95.87645803	4.12354197	17993	9545	6087	5836	251	0	7	19	230	5	16	225	0	2	3	0
521NM_Rep_PE_HEK_2_2	Reference	95.52782111	4.47217889	5570	5498	1923	1837	86	0	1	5	81	0	5	80	0	1	0	0
521NM_Rep_PE_HEK_2_2	HDR	94.01398601	5.98601399	5570	5498	3575	3361	214	0	7	8	202	5	7	199	0	2	1	0
521NM_Rep_PE_K562_1_1	Reference	96.84347929	3.15652071	10078	9926	8427	8161	266	0	0	3	264	0	2	263	0	0	1	0
521NM_Rep_PE_K562_1_1	HDR	94.12550067	5.87449933	10078	9926	1498	1410	88	0	6	4	85	2	1	80	0	2	1	2
521NM_Rep_PE_K562_1_2	Reference	93.79251701	6.20748299	5757	5712	4704	4412	292	0	0	3	289	0	3	289	0	0	0	0
521NM_Rep_PE_K562_1_2	HDR	97.22222222	2.77777778	5757	5712	1008	980	28	0	2	0	27	1	0	26	0	1	0	0
521NM_Rep_PE_K562_2_1	Reference	97.35837046	2.64162954	11090	10621	9426	9177	249	0	0	2	248	0	1	247	0	0	1	0
521NM_Rep_PE_K562_2_1	HDR	95.8961474	4.1038526	11090	10621	1194	1145	49	0	2	4	44	2	3	43	0	0	1	0
521NM_Rep_PE_K562_2_2	Reference	93.11484835	6.88515165	8590	8528	6957	6478	479	0	0	6	474	0	5	473	0	0	1	0
521NM_Rep_PE_K562_2_2	HDR	96.81731381	3.18268619	8590	8528	1571	1521	50	0	1	3	46	1	3	46	0	0	0	0
522NM_End_PE_HEK_1_1	Reference	95.57465091	4.42534909	10920	10826	4655	4449	206	0	16	17	186	8	12	176	0	5	2	3
522NM_End_PE_HEK_1_1	HDR	95.89818418	4.10181582	10920	10826	6168	5915	253	0	39	19	233	3	17	195	0	36	2	0
522NM_End_PE_HEK_1_2	Reference	97.55175159	2.44824841	12123	12093	5024	4901	123	0	5	3	116	4	3	115	0	1	0	0
522NM_End_PE_HEK_1_2	HDR	97.60860337	2.39139663	12123	12093	7067	6898	169	0	4	8	160	2	7	157	0	2	1	0
522NM_End_PE_HEK_2_1	Reference	96.6130761	3.3869239	11195	11088	4665	4507	158	0	11	6	151	2	5	142	0	8	0	1
522NM_End_PE_HEK_2_1	HDR	96.69936167	3.30063833	11195	11088	6423	6211	212	0	13	26	192	0	19	174	1	12	6	0
522NM_End_PE_HEK_2_2	Reference	96.93575655	3.06424345	10744	10716	4732	4587	145	0	6	3	137	5	3	136	0	1	0	0
522NM_End_PE_HEK_2_2	HDR	97.34291444	2.65708556	10744	10716	5984	5825	159	0	6	11	146	3	10	142	0	3	1	0
522NM_End_PE_K562_1_1	Reference	96.36591479	3.63408521	13526	13300	12768	12304	464	0	18	23	430	13	21	423	0	5	2	0
522NM_End_PE_K562_1_1	HDR	79.84934087	20.15065913	13526	13300	531	424	107	0	52	38	64	8	35	17	0	44	3	0
522NM_End_PE_K562_1_2	Reference	97.41350068	2.58649932	12153	12089	11792	11487	305	0	6	10	289	6	10	289	0	0	0	0
522NM_End_PE_K562_1_2	HDR	92.25589226	7.74410774	12153	12089	297	274	23	0	4	6	15	3	5	13	0	1	1	0
522NM_End_PE_K562_2_1	Reference	96.08317815	3.91682185	16778	16573	16110	15479	631	0	20	34	586	12	33	577	0	8	1	0
522NM_End_PE_K562_2_1	HDR	72.29437229	27.70562771	16778	16573	462	334	128	0	56	60	63	13	52	14	0	41	6	2
522NM_End_PE_K562_2_2	Reference	97.12187376	2.87812624	10391	10355	10076	9786	290	0	7	7	280	3	7	276	0	4	0	0
522NM_End_PE_K562_2_2	HDR	95.32374101	4.67625899	10391	10355	278	265	13	0	3	4	9	1	3	6	0	2	1	0
522NM_Rep_PE_HEK_1_1	Reference	95.48929664	4.51070336	4738	4669	1308	1249	59	0	11	6	51	3	5	43	0	7	0	1
522NM_Rep_PE_HEK_1_1	HDR	95.89285714	4.10714286	4738	4669	3360	3222	138	0	18	44	93	5	39	77	1	12	4	0
522NM_Rep_PE_HEK_1_2	Reference	97.15261959	2.84738041	6144	6053	1756	1706	50	0	5	2	47	2	1	43	0	3	1	0
522NM_Rep_PE_HEK_1_2	HDR	97.50989062	2.49010938	6144	6053	4297	4190	107	0	15	15	85	9	13	77	0	6	2	0
522NM_Rep_PE_HEK_2_1	Reference	96.12179487	3.87820513	19325	10392	3120	2999	121	0	30	8	96	17	8	83	0	13	0	0
522NM_Rep_PE_HEK_2_1	HDR	94.78751203	5.21248797	19325	10392	7271	6892	379	0	62	129	248	18	113	189	0	43	15	1
522NM_Rep_PE_HEK_2_2	Reference	97.20534629	2.79465371	5900	5828	1646	1600	46	0	4	1	43	2	1	41	0	2	0	0
522NM_Rep_PE_HEK_2_2	HDR	97.4892396	2.5107604	5900	5828	4182	4077	105	0	10	14	86	8	11	81	0	2	3	0
522NM_Rep_PE_K562_1_1	Reference	96.65522315	3.34477685	10735	10537	10195	9854	341	0	6	14	322	6	13	321	0	0	1	0
522NM_Rep_PE_K562_1_1	HDR	73.39181287	26.60818713	10735	10537	342	251	91	0	17	61	36	2	53	13	0	15	8	0
522NM_Rep_PE_K562_1_2	Reference	98.02780472	1.97219528	3177	3145	3093	3032	61	0	0	1	60	0	1	60	0	0	0	0
522NM_Rep_PE_K562_1_2	HDR	90.38461538	9.61538462	3177	3145	52	47	5	0	3	2	0	3	2	0	0	0	0	0
522NM_Rep_PE_K562_2_1	Reference	96.93430657	3.06569343	12124	11911	11645	11288	357	0	7	17	333	7	17	333	0	0	0	0
522NM_Rep_PE_K562_2_1	HDR	84.96240602	15.03759398	12124	11911	266	226	40	0	10	22	26	0	14	8	0	10	8	0
522NM_Rep_PE_K562_2_2	Reference	97.54150702	2.45849298	9646	9570	9396	9165	231	0	4	5	225	1	5	222	0	3	0	0
522NM_Rep_PE_K562_2_2	HDR	94.82758621	5.17241379	9646	9570	174	165	9	0	0	0	9	0	0	9	0	0	0	0
523NM_End_PE_HEK_1_1	Reference	97.51146038	2.48853962	13285	13243	1527	1489	38	0	0	3	35	0	3	35	0	0	0	0
523NM_End_PE_HEK_1_1	HDR	97.44400752	2.55599248	13285	13243	11698	11399	299	0	0	1	299	0	0	298	0	0	1	0
523NM_End_PE_HEK_1_2	Reference	97.08542714	2.91457286	11576	11545	995	966	29	0	1	1	27	1	1	27	0	0	0	0
523NM_End_PE_HEK_1_2	HDR	97.76069836	2.23930164	11576	11545	10539	10303	236	0	1	0	235	1	0	235	0	0	0	0
523NM_End_PE_HEK_2_1	Reference	97.38924051	2.61075949	12120	12056	1264	1231	33	0	0	3	31	0	2	30	0	0	1	0
523NM_End_PE_HEK_2_1	HDR	97.40947075	2.59052925	12120	12056	10770	10491	279	0	5	5	275	0	4	270	0	4	0	1
523NM_End_PE_HEK_2_2	Reference	97.24770642	2.75229358	10673	10649	981	954	27	0	0	0	27	0	0	27	0	0	0	0
523NM_End_PE_HEK_2_2	HDR	97.36869367	2.63130633	10673	10649	9653	9399	254	0	1	4	250	0	4	249	0	1	0	0
523NM_End_PE_K562_1_1	Reference	97.31635071	2.68364929	17705	17651	16880	16427	453	0	3	6	444	3	6	444	0	0	0	0
523NM_End_PE_K562_1_1	HDR	95.7615894	4.2384106	17705	17651	755	723	32	0	1	0	32	0	0	31	0	1	0	0
523NM_End_PE_K562_1_2	Reference	97.90286172	2.09713828	14771	14719	13733	13445	288	0	3	3	282	3	3	282	0	0	0	0
523NM_End_PE_K562_1_2	HDR	97.34693878	2.65306122	14771	14719	980	954	26	0	2	3	22	2	2	21	0	0	1	0
523NM_End_PE_K562_2_1	Reference	97.39834865	2.60165135	20497	20429	19257	18756	501	0	0	11	490	0	11	490	0	0	0	0
523NM_End_PE_K562_2_1	HDR	95.54195804	4.45804196	20497	20429	1144	1093	51	0	7	6	48	1	2	40	0	4	2	2
523NM_End_PE_K562_2_2	Reference	97.50099167	2.49900833	13497	13435	12605	12290	315	0	6	2	307	6	2	307	0	0	0	0
523NM_End_PE_K562_2_2	HDR	95.34883721	4.65116279	13497	13435	817	779	38	0	2	3	34	1	3	33	0	1	0	0
523NM_Rep_PE_HEK_1_1	Reference	96.1722488	3.8277512	4033	4000	418	402	16	0	0	0	16	0	0	16	0	0	0	0
523NM_Rep_PE_HEK_1_1	HDR	97.28519451	2.71480549	4033	4000	3573	3476	97	0	7	10	84	6	7	80	0	1	3	0
523NM_Rep_PE_HEK_1_2	Reference	98.34710744	1.65289256	5423	5351	363	357	6	0	0	0	6	0	0	6	0	0	0	0
523NM_Rep_PE_HEK_1_2	HDR	97.97148022	2.02851978	5423	5351	4979	4878	101	0	6	4	95	5	1	91	0	1	3	0
523NM_Rep_PE_HEK_2_1	Reference	98.80095923	1.19904077	8876	8789	834	824	10	0	0	1	9	0	1	9	0	0	0	0
523NM_Rep_PE_HEK_2_1	HDR	97.78449144	2.21550856	8876	8789	7944	7768	176	0	18	2	156	18	2	156	0	0	0	0
523NM_Rep_PE_HEK_2_2	Reference	97.19438878	2.80561122	5852	5762	499	485	14	0	1	0	13	1	0	13	0	0	0	0
523NM_Rep_PE_HEK_2_2	HDR	97.7925785	2.2074215	5852	5762	5255	5139	116	0	10	1	106	10	0	105	0	0	1	0
523NM_Rep_PE_K562_1_1	Reference	97.4539793	2.5460207	11613	11408	10919	10641	278	0	1	4	273	1	4	273	0	0	0	0
523NM_Rep_PE_K562_1_1	HDR	96.22641509	3.77358491	11613	11408	477	459	18	0	0	4	15	0	3	14	0	0	1	0
523NM_Rep_PE_K562_1_2	Reference	98.3629467	1.6370533	5323	5286	5009	4927	82	0	0	0	82	0	0	82	0	0	0	0
523NM_Rep_PE_K562_1_2	HDR	98.54545455	1.45454545	5323	5286	275	271	4	0	0	0	4	0	0	4	0	0	0	0
523NM_Rep_PE_K562_2_1	Reference	97.177996	2.822004	11185	11054	10489	10193	296	0	4	7	286	4	6	285	0	0	1	0
523NM_Rep_PE_K562_2_1	HDR	95.95588235	4.04411765	11185	11054	544	522	22	0	2	4	17	2	3	16	0	0	1	0
523NM_Rep_PE_K562_2_2	Reference	98.16042202	1.83957798	7793	7745	7393	7257	136	0	0	3	133	0	3	133	0	0	0	0
523NM_Rep_PE_K562_2_2	HDR	97.37609329	2.62390671	7793	7745	343	334	9	0	1	0	8	1	0	8	0	0	0	0
524NM_End_PE_HEK_1_1	Reference	97.3517946	2.6482054	18296	17074	7439	7242	197	0	2	15	187	0	10	182	0	0	3	2
524NM_End_PE_HEK_1_1	HDR	95.09081474	4.90918526	18296	17074	9635	9162	473	0	21	25	432	16	25	427	0	5	0	0
524NM_End_PE_HEK_1_2	Reference	97.20198675	2.79801325	16699	14630	6040	5871	169	0	0	10	160	0	9	159	0	0	1	0
524NM_End_PE_HEK_1_2	HDR	96.11175786	3.88824214	16699	14630	8590	8256	334	0	19	15	305	17	12	300	0	2	3	0
524NM_End_PE_HEK_2_1	Reference	96.61285673	3.38714327	15963	15025	6938	6703	235	0	5	22	210	5	20	208	0	0	2	0
524NM_End_PE_HEK_2_1	HDR	95.81890153	4.18109847	15963	15025	8084	7746	338	0	12	10	322	10	6	316	0	2	4	0
524NM_End_PE_HEK_2_2	Reference	97.97727902	2.02272098	10165	9028	3609	3536	73	0	0	7	66	0	7	66	0	0	0	0
524NM_End_PE_HEK_2_2	HDR	96.53072523	3.46927477	10165	9028	5419	5231	188	0	1	5	183	1	4	182	0	0	1	0
524NM_End_PE_K562_1_1	Reference	97.82342121	2.17657879	3835	3681	3262	3191	71	0	0	1	70	0	1	70	0	0	0	0
524NM_End_PE_K562_1_1	HDR	97.13603819	2.86396181	3835	3681	419	407	12	0	0	0	12	0	0	12	0	0	0	0
524NM_End_PE_K562_1_2	Reference	97.90846457	2.09153543	20247	17826	12192	11937	255	0	0	5	250	0	5	250	0	0	0	0
524NM_End_PE_K562_1_2	HDR	97.14235002	2.85764998	20247	17826	5634	5473	161	0	1	2	159	1	1	158	0	0	1	0
524NM_End_PE_K562_2_1	Reference	97.19426654	2.80573346	4200	3956	3279	3187	92	0	0	1	91	0	1	91	0	0	0	0
524NM_End_PE_K562_2_1	HDR	96.30723781	3.69276219	4200	3956	677	652	25	0	0	0	25	0	0	25	0	0	0	0
524NM_End_PE_K562_2_2	Reference	97.65095253	2.34904747	18504	16736	12388	12097	291	0	0	7	284	0	7	284	0	0	0	0
524NM_End_PE_K562_2_2	HDR	96.66513339	3.33486661	18504	16736	4348	4203	145	0	2	3	140	2	3	140	0	0	0	0
524NM_Rep_PE_HEK_1_1	Reference	97.18309859	2.81690141	2755	1314	426	414	12	0	0	3	9	0	3	9	0	0	0	0
